timestep,average_reward
100,-9.661495
200,-7.935465
300,-3.100342
400,-2.9360802
500,-2.612613
600,-2.8253098
700,-1.7661765
800,-2.182294
900,-2.725127
1000,-2.1582944
1100,-2.7887657
1200,-2.684093
1300,-2.0904455
1400,-2.1243882
1500,-2.2733119
1600,-2.280321
1700,-1.7671368
1800,-2.4929855
1900,-2.1354113
2000,-2.1747198
2100,-2.0849319
2200,-2.029075
2300,-2.4742498
2400,-2.4656038
2500,-1.9246503
2600,-1.8980012
2700,-2.2245615
2800,-1.8198094
2900,-2.3563313
3000,-2.2249491
3100,-2.212298
3200,-2.484293
3300,-2.1976228
3400,-2.4935813
3500,-2.1898441
3600,-2.3477004
3700,-2.3942726
3800,-2.3181427
3900,-2.3675244
4000,-2.2615325
4100,-2.28407
4200,-2.4005854
4300,-2.195317
4400,-2.1480656
4500,-2.0695536
4600,-2.3265314
4700,-2.0862064
4800,-2.2814384
4900,-2.1865635
5000,-1.8604724
5100,-2.1557043
5200,-1.9645381
5300,-2.0606616
5400,-1.6827501
5500,-1.9352511
5600,-1.6780549
5700,-2.278843
5800,-2.173489
5900,-2.31002
6000,-2.5795083
6100,-1.6888938
6200,-2.3507087
6300,-2.1830022
6400,-1.6453605
6500,-2.2250907
6600,-1.9725205
6700,-2.4760947
6800,-1.9722683
6900,-2.2063026
7000,-2.0926304
7100,-2.1470194
7200,-2.1460624
7300,-2.4393554
7400,-2.532921
7500,-1.609343
7600,-2.7074368
7700,-1.9460244
7800,-1.8404815
7900,-2.2878416
8000,-1.9596405
8100,-2.4345932
8200,-2.329861
8300,-1.8322148
8400,-1.9017128
8500,-2.3442397
8600,-1.9296734
8700,-2.4199402
8800,-2.7157776
8900,-1.5839615
9000,-1.702294
9100,-2.4346852
9200,-2.4285212
9300,-1.9403883
9400,-2.6687608
9500,-2.0481126
9600,-2.472376
9700,-2.045474
9800,-2.30565
9900,-2.6545463
10000,-2.5631824
10100,-1.5714236
10200,-1.9033612
10300,-1.9021976
10400,-2.3059342
10500,-2.0693839
10600,-1.9837936
10700,-1.6261438
10800,-2.1747103
10900,-2.1725297
11000,-1.9243441
11100,-2.356788
11200,-2.292066
11300,-1.9815361
11400,-2.8388586
11500,-2.2498436
11600,-2.0392087
11700,-2.2186346
11800,-2.2235942
11900,-2.0280557
12000,-2.127403
12100,-2.2036097
12200,-1.9459205
12300,-2.384436
12400,-2.009454
12500,-2.2587912
12600,-1.8958391
12700,-2.130332
12800,-2.2371998
12900,-2.423517
13000,-2.3544292
13100,-2.0316215
13200,-2.368439
13300,-1.8674511
13400,-2.1174743
13500,-2.3388917
13600,-2.126747
13700,-1.6144645
13800,-2.117678
13900,-2.3574414
14000,-2.3760023
14100,-2.251723
14200,-2.3793917
14300,-2.5541825
14400,-2.3030062
14500,-2.1346889
14600,-2.1993568
14700,-2.1704922
14800,-2.321403
14900,-1.8304472
15000,-2.158467
15100,-2.0192165
15200,-2.301407
15300,-2.5399494
15400,-2.3568525
15500,-2.316288
15600,-2.3181965
15700,-2.3522356
15800,-2.2853417
15900,-2.1953242
16000,-1.6034131
16100,-2.089977
16200,-1.748813
16300,-2.3064513
16400,-2.335309
16500,-2.0378406
16600,-2.5125163
16700,-2.1506028
16800,-1.9409157
16900,-2.0664003
17000,-2.0686579
17100,-2.0196474
17200,-2.1758158
17300,-1.9764093
17400,-2.4603236
17500,-2.3222032
17600,-2.2836149
17700,-2.2748652
17800,-2.0185542
17900,-2.2592185
18000,-1.9908211
18100,-2.2476864
18200,-2.0604546
18300,-2.2439637
18400,-2.0617602
18500,-2.2856104
18600,-2.4735026
18700,-2.3159456
18800,-1.9989423
18900,-1.6159315
19000,-2.3708434
19100,-2.5021749
19200,-2.0960443
19300,-1.9226767
19400,-1.9926822
19500,-1.9842572
19600,-2.5251403
19700,-2.0383344
19800,-2.589226
19900,-2.538651
20000,-1.7419773
20100,-1.8097697
20200,-1.6057825
20300,-2.2590272
20400,-1.560542
20500,-1.866835
20600,-2.7313442
20700,-2.9566257
20800,-1.9602592
20900,-1.9326135
21000,-1.5873147
21100,-2.5335243
21200,-2.6225715
21300,-1.6184484
21400,-2.336718
21500,-2.4501846
21600,-2.609608
21700,-1.5827414
21800,-1.88128
21900,-2.768421
22000,-2.3831422
22100,-1.9580444
22200,-2.4468243
22300,-1.910243
22400,-2.5040386
22500,-2.49021
22600,-2.5214784
22700,-2.230668
22800,-2.4476397
22900,-2.598389
23000,-2.1028855
23100,-1.9245702
23200,-2.3310478
23300,-2.4558442
23400,-1.8899955
23500,-2.3285809
23600,-1.8516344
23700,-1.6175973
23800,-1.8724345
23900,-2.379508
24000,-2.2807531
24100,-1.9303246
24200,-2.4815187
24300,-2.5725083
24400,-1.9660776
24500,-1.9314426
24600,-2.0383987
24700,-2.2618377
24800,-2.4653006
24900,-1.9096245
25000,-1.6305187
25100,-2.2695692
25200,-1.6758348
25300,-2.6300368
25400,-2.2374392
25500,-1.8839034
25600,-2.359813
25700,-1.6067874
25800,-2.3818932
25900,-2.1843257
26000,-2.4359865
26100,-2.4406896
26200,-1.8237048
26300,-1.9118162
26400,-2.4604757
26500,-1.937887
26600,-2.532046
26700,-1.9711106
26800,-2.3025312
26900,-2.5853434
27000,-1.9526727
27100,-2.3276718
27200,-2.0223784
27300,-2.2827554
27400,-2.2410188
27500,-2.430368
27600,-2.153909
27700,-2.1647677
27800,-1.8816075
27900,-2.01515
28000,-1.907201
28100,-2.1788528
28200,-2.1958225
28300,-1.8483864
28400,-2.6949124
28500,-2.5154934
28600,-1.9371707
28700,-2.4157133
28800,-1.8993851
28900,-1.9266547
29000,-1.6602589
29100,-2.5935545
29200,-2.326662
29300,-1.7781796
29400,-1.9102163
29500,-1.8864349
29600,-2.5014224
29700,-2.2213726
29800,-1.6186168
29900,-2.4051058
30000,-1.9941531
30100,-1.9052943
30200,-2.378577
30300,-2.1867573
30400,-1.666772
30500,-1.5847851
30600,-1.9819853
30700,-2.1699352
30800,-1.6399764
30900,-1.8999083
31000,-2.5545847
31100,-2.6687412
31200,-1.6493851
31300,-2.5899377
31400,-2.1831205
31500,-2.124817
31600,-2.3891218
31700,-1.750655
31800,-2.229603
31900,-1.6725143
32000,-2.1994698
32100,-1.7473887
32200,-1.994195
32300,-2.1818702
32400,-1.9814515
32500,-1.7896676
32600,-1.6614798
32700,-1.903474
32800,-2.3848996
32900,-2.0895414
33000,-1.6513793
33100,-2.094678
33200,-2.4045022
33300,-2.0885425
33400,-1.6944116
33500,-2.232314
33600,-2.432593
33700,-1.7966763
33800,-2.3987675
33900,-2.4931924
34000,-2.0790148
34100,-1.714818
34200,-1.8326128
34300,-2.0331576
34400,-2.0384
34500,-2.348415
34600,-1.9841385
34700,-1.6361983
34800,-2.4452662
34900,-1.5948632
35000,-2.2682772
35100,-2.2040517
