timestep,average_reward
100,-8.680692
200,-8.619464
300,-14.278786
400,-24.258137
500,-34.14484
600,-14.19415
700,-5.048576
800,-2.3430853
900,-2.5893478
1000,-2.2349656
1100,-2.621399
1200,-2.2553756
1300,-2.860495
1400,-2.5306308
1500,-2.7819254
1600,-2.4362812
1700,-2.1939871
1800,-2.2012618
1900,-2.4437459
2000,-1.9974674
2100,-2.3854992
2200,-2.466951
2300,-2.6730866
2400,-2.938951
2500,-1.9081453
2600,-2.2340803
2700,-2.5853055
2800,-2.4155254
2900,-2.4851463
3000,-2.6782184
3100,-2.7208524
3200,-2.9678583
3300,-1.8525336
3400,-3.0950665
3500,-2.668982
3600,-3.0211544
3700,-1.8386852
3800,-2.5445886
3900,-1.9614766
4000,-2.6764505
4100,-3.2104053
4200,-3.1484168
4300,-1.8784641
4400,-2.0402966
4500,-3.063518
4600,-2.9784875
4700,-1.881745
4800,-2.0149467
4900,-2.6658638
5000,-1.7301457
5100,-3.6378155
5200,-1.7815423
5300,-3.369499
5400,-2.7624657
5500,-2.9797552
5600,-2.093922
5700,-3.3776662
5800,-3.4968438
5900,-1.6684296
6000,-3.1100254
6100,-2.7255251
6200,-3.0263762
6300,-1.9291612
6400,-2.7929044
6500,-2.0101292
6600,-1.8977749
6700,-3.6262863
6800,-1.9667963
6900,-2.7623901
7000,-3.4376512
7100,-2.7912955
7200,-3.5357256
7300,-1.9927822
7400,-2.7511346
7500,-3.5386753
7600,-2.9157052
7700,-2.7346957
7800,-3.5586805
7900,-3.5669024
8000,-2.910109
8100,-1.7655547
8200,-3.3045936
8300,-3.6990592
8400,-3.380373
8500,-3.4643762
8600,-3.417415
8700,-1.9569262
8800,-1.8166525
8900,-2.8162758
9000,-1.8657556
9100,-2.038168
9200,-1.9968854
9300,-1.9015499
9400,-1.7855071
9500,-4.0351963
9600,-2.0451097
9700,-3.201839
9800,-3.846894
9900,-4.0992723
10000,-4.0403333
10100,-2.0504146
10200,-2.0163782
10300,-3.2843025
10400,-3.3823504
10500,-1.9237715
10600,-3.9395597
10700,-3.620646
10800,-2.1460567
10900,-2.1324248
11000,-1.871246
11100,-3.4090197
11200,-3.7690742
11300,-2.128981
11400,-3.8523188
11500,-1.9742779
11600,-2.0359719
11700,-3.8336542
11800,-2.0773757
11900,-4.1781425
12000,-2.1328244
12100,-3.993053
12200,-3.820128
12300,-3.8455362
12400,-3.5952477
12500,-3.237977
12600,-3.90078
12700,-4.0140357
12800,-3.5859592
12900,-2.1146317
13000,-2.341202
13100,-4.149649
13200,-4.3373194
13300,-3.9817407
13400,-4.336555
13500,-4.036689
13600,-3.9944663
13700,-3.2595184
13800,-2.2184777
13900,-3.2746117
14000,-3.7481766
14100,-3.658981
14200,-1.9491365
14300,-2.2413492
