timestep,average_reward
100,-8.852364
200,-77.832306
300,-3.1028373
400,-2.8197448
500,-2.6778002
600,-2.9208353
700,-3.0839095
800,-2.2297802
900,-3.456957
1000,-3.7584667
1100,-3.7047064
1200,-3.9212263
1300,-3.4775698
1400,-2.2940154
1500,-2.0367222
1600,-3.5423248
1700,-2.6078598
1800,-3.7801218
1900,-2.5090983
2000,-3.3784876
2100,-3.7352839
2200,-3.661762
2300,-2.2872703
2400,-2.4455702
2500,-3.0011916
2600,-3.2196891
2700,-2.8441541
2800,-2.9642823
2900,-2.6332808
3000,-3.0733192
3100,-2.3498685
3200,-2.5701983
3300,-2.506853
3400,-1.8143792
3500,-2.3221638
3600,-1.7103963
3700,-2.2447395
3800,-2.223485
3900,-2.3148162
4000,-2.2592843
4100,-2.0427265
4200,-2.0515854
4300,-2.12623
4400,-1.9344705
4500,-2.108015
4600,-1.9832273
4700,-1.8274946
4800,-2.0425582
4900,-2.0919492
5000,-1.8980652
5100,-2.0472744
5200,-1.8711418
5300,-1.9680889
5400,-2.0061507
5500,-1.9502475
5600,-2.0886173
5700,-1.8459605
5800,-1.852397
5900,-2.110017
6000,-2.0525248
6100,-2.1315098
6200,-2.04478
6300,-2.121961
6400,-2.0433915
6500,-2.1126683
6600,-1.8114926
6700,-1.8783814
6800,-2.1511786
6900,-1.9144413
7000,-2.0389886
7100,-1.999503
7200,-2.044041
7300,-2.1717288
7400,-2.116389
7500,-2.03038
7600,-1.8170788
7700,-1.7781057
7800,-1.919786
7900,-2.0500946
8000,-1.9423988
8100,-2.0694594
8200,-1.7944919
8300,-1.7963177
8400,-2.1828434
8500,-2.1278694
8600,-2.202523
8700,-2.20451
8800,-1.8655323
8900,-2.0280032
9000,-2.2730548
9100,-1.8531357
9200,-2.3131418
9300,-2.1150928
9400,-2.1767042
9500,-2.0577896
9600,-2.0940957
9700,-2.090987
9800,-2.0915117
9900,-1.8210968
10000,-2.2683074
10100,-1.8799967
10200,-2.2843575
10300,-2.24904
10400,-2.3679872
10500,-2.3210983
10600,-2.0695014
10700,-2.2105405
10800,-1.9042717
10900,-1.8207977
11000,-2.0996068
11100,-2.1450155
11200,-2.2741303
11300,-2.0854566
11400,-1.7600892
11500,-2.0324333
11600,-2.0059452
11700,-2.0693946
11800,-2.117176
11900,-2.2263253
12000,-2.0103278
12100,-1.9330516
12200,-2.2955124
12300,-2.3056107
12400,-2.1134577
12500,-2.0688205
12600,-2.2429893
12700,-2.3590653
12800,-1.786367
12900,-2.2688432
13000,-1.7392119
13100,-2.0718234
13200,-2.0692368
13300,-1.9905276
13400,-2.3447807
13500,-2.0753329
13600,-2.0493715
13700,-1.9979641
