timestep,average_reward
100,-15.422537
200,-6.7106647
300,-4.4398746
400,-3.3619888
500,-2.8113778
600,-2.7427619
700,-2.2329562
800,-2.2621903
900,-1.8945309
1000,-2.92019
1100,-2.8817883
1200,-3.2177858
1300,-2.7441385
1400,-2.6923642
1500,-2.6755636
1600,-2.136368
1700,-2.8266256
1800,-2.84682
1900,-2.1032786
2000,-2.5500054
2100,-2.1892316
2200,-2.1030183
2300,-2.4738882
2400,-2.3850293
2500,-2.283761
2600,-2.5191047
2700,-2.815184
2800,-2.5746937
2900,-2.5893118
3000,-2.505197
3100,-2.0116148
3200,-2.6129713
3300,-2.070622
3400,-2.6096594
3500,-2.9725482
3600,-2.025314
3700,-2.7029355
3800,-2.7877839
3900,-2.00793
4000,-2.4781733
4100,-2.6560698
4200,-1.898869
4300,-2.7090268
4400,-1.951929
4500,-2.793011
4600,-2.4331946
4700,-2.7172863
4800,-2.2771935
4900,-2.029877
5000,-2.5578935
5100,-2.1435227
5200,-2.6530676
5300,-2.8603742
5400,-1.9809505
5500,-2.3374753
5600,-2.3694744
5700,-1.985907
5800,-2.3650072
5900,-2.325909
6000,-2.5154822
6100,-2.292953
6200,-1.796895
6300,-1.8565308
6400,-1.9340947
6500,-1.855001
6600,-2.2061193
6700,-2.1865876
6800,-1.951017
6900,-2.255833
7000,-2.3367684
7100,-2.0684814
7200,-2.1241806
7300,-1.9987324
7400,-1.7294638
7500,-1.7318159
7600,-2.228226
7700,-2.251282
7800,-1.9835359
7900,-1.7677636
8000,-2.1787145
8100,-1.938961
8200,-1.872437
8300,-2.3922358
8400,-1.9348015
8500,-1.7943579
8600,-1.7682309
8700,-2.163967
8800,-1.8349019
8900,-1.7357248
9000,-1.8476164
9100,-1.7357761
9200,-2.4371233
9300,-2.1269865
9400,-2.381386
9500,-2.1412427
9600,-2.0050056
9700,-1.7047937
9800,-1.8056178
9900,-1.8187135
10000,-2.274693
10100,-2.1984289
10200,-1.8269849
10300,-1.826226
10400,-1.9044456
10500,-2.1181297
10600,-2.085619
10700,-1.6800125
10800,-1.7645928
10900,-1.9209398
11000,-1.9399176
11100,-2.2072113
11200,-2.2536047
11300,-1.9837668
11400,-1.7810701
11500,-2.2700644
11600,-2.213427
11700,-2.0122077
11800,-1.743904
11900,-2.0084765
12000,-2.501457
12100,-2.4377167
12200,-1.8413191
12300,-1.7982466
12400,-2.2930603
12500,-2.026751
12600,-2.2538822
12700,-2.2884872
12800,-2.3244545
12900,-2.072733
13000,-1.7241507
13100,-2.4071271
13200,-2.3151422
13300,-2.250888
13400,-2.4236884
13500,-2.1256614
13600,-2.227031
13700,-2.2077599
13800,-1.9687389
13900,-2.0310981
14000,-1.7946234
14100,-2.058193
14200,-1.9102608
14300,-1.921743
14400,-2.2623615
14500,-2.238346
14600,-1.7419008
14700,-2.2714071
14800,-1.8809627
14900,-2.1622345
15000,-2.2900202
15100,-1.7493408
15200,-2.4407132
15300,-2.5639427
15400,-2.3398464
15500,-2.6832354
15600,-2.3946147
15700,-2.2608674
15800,-2.1950214
15900,-2.3462822
16000,-2.3937933
16100,-1.7728527
16200,-2.5640664
16300,-2.4751534
16400,-2.4137943
16500,-1.6790003
16600,-1.9840568
16700,-2.0961502
16800,-2.3397708
16900,-2.2009385
17000,-2.4924104
17100,-1.856627
17200,-1.8230554
17300,-2.145192
17400,-2.4543219
17500,-1.9634398
17600,-2.9980557
17700,-2.3279335
17800,-1.791489
17900,-1.7342335
18000,-2.3671513
18100,-2.4021404
18200,-2.428626
18300,-1.7703444
18400,-2.8635426
18500,-2.539108
18600,-2.661828
18700,-1.8796782
18800,-2.504881
18900,-1.8773427
19000,-1.8837286
19100,-2.9806483
19200,-2.9030128
19300,-1.7907492
19400,-2.7754211
19500,-2.1422973
19600,-1.6831274
19700,-2.5984957
19800,-2.7898421
19900,-2.6833682
20000,-2.7575474
20100,-2.5951083
20200,-2.5372498
20300,-1.9393239
20400,-2.7306714
20500,-2.2384267
20600,-1.7976993
20700,-2.5942492
20800,-3.2092974
20900,-1.7666942
21000,-2.627811
21100,-1.7980462
21200,-1.8532354
21300,-1.7850788
21400,-2.6712155
21500,-1.8909568
21600,-2.4272377
21700,-2.64221
21800,-1.7138458
21900,-2.8249753
22000,-2.8583367
22100,-3.0935776
22200,-3.6300046
22300,-1.8194293
22400,-3.1424267
22500,-2.8110888
22600,-1.8007578
22700,-1.7688344
22800,-2.91397
22900,-1.7315874
23000,-2.6050248
23100,-2.7485745
23200,-2.3376305
23300,-1.8368722
23400,-1.8348929
23500,-1.8993686
23600,-1.9112915
23700,-1.7393001
23800,-1.7454171
23900,-2.7321453
24000,-1.9053967
24100,-2.6348896
24200,-2.9544315
24300,-1.8598195
24400,-1.8416682
24500,-1.8511525
24600,-1.8582495
24700,-4.1065583
24800,-3.4812624
24900,-1.817636
25000,-3.8806338
25100,-1.8301548
25200,-1.7781818
25300,-1.7744408
25400,-2.527697
25500,-2.6354933
25600,-1.8886048
25700,-2.6138105
25800,-3.2669578
25900,-2.900565
26000,-2.4165022
26100,-1.8087096
26200,-2.8650172
26300,-2.8961878
26400,-1.9347169
26500,-1.7546208
26600,-1.7228664
26700,-1.707162
26800,-2.5614443
26900,-1.8239788
27000,-1.7692941
27100,-1.9182004
27200,-2.0008988
27300,-1.9554629
27400,-1.8343277
27500,-3.077879
27600,-2.9125402
27700,-1.8652196
27800,-1.957972
27900,-3.5017343
28000,-2.0074804
28100,-1.9863005
28200,-3.217962
28300,-2.5936527
28400,-2.7540307
28500,-1.9823418
28600,-1.8762304
28700,-2.6308703
28800,-2.7102585
28900,-1.8730894
29000,-3.046257
29100,-2.803534
29200,-2.7010686
29300,-3.136199
29400,-1.7705293
29500,-1.9326206
29600,-1.8249314
29700,-2.7155035
29800,-2.7331743
29900,-2.8130698
30000,-3.1660068
30100,-1.8053043
30200,-1.7080792
30300,-1.8489859
30400,-2.9039102
30500,-2.7919638
30600,-2.9713736
30700,-3.1705163
30800,-3.035493
30900,-2.603702
31000,-3.0488136
31100,-2.910384
31200,-1.88191
31300,-1.8912311
31400,-2.9725616
31500,-2.8772311
31600,-1.8332067
31700,-2.7880187
31800,-1.7428336
31900,-2.9399493
32000,-2.648519
32100,-2.8637931
32200,-1.7278609
32300,-2.85203
32400,-1.8245348
32500,-1.8996646
32600,-3.391351
32700,-1.7974986
32800,-1.6837709
32900,-3.2281103
33000,-3.1435418
33100,-2.757384
33200,-3.139329
33300,-2.5980635
33400,-2.401873
33500,-2.4529953
33600,-3.3085775
33700,-3.9483325
33800,-3.2669344
33900,-1.8161563
34000,-2.6842747
34100,-3.2071183
34200,-1.9091703
34300,-3.472542
34400,-1.8527505
34500,-1.7193522
34600,-2.5118644
34700,-1.7576872
34800,-2.613607
34900,-3.046927
35000,-3.2320738
35100,-1.8334699
35200,-2.6892133
35300,-3.0725548
35400,-2.8738883
35500,-1.8408595
35600,-2.835437
35700,-2.609218
35800,-2.7163954
35900,-2.4699469
36000,-3.0085561
36100,-3.321742
36200,-1.8656204
36300,-1.979246
36400,-3.3677824
36500,-3.8492615
36600,-3.686723
36700,-3.6143734
36800,-3.1780453
36900,-1.8056618
37000,-3.051128
37100,-1.8635422
37200,-1.9598455
37300,-1.7868842
37400,-1.9449087
37500,-1.9685849
37600,-2.2391946
37700,-2.813297
37800,-1.849896
37900,-2.8884144
38000,-3.0427322
38100,-2.6751938
38200,-2.0088573
38300,-2.9851315
38400,-3.3192604
38500,-2.601942
38600,-2.701359
38700,-2.6826468
38800,-1.9006375
38900,-3.3999631
39000,-1.8833531
39100,-2.8761215
39200,-3.7292902
39300,-1.8380499
39400,-1.7474202
39500,-1.9532717
39600,-2.8839371
39700,-1.9380969
39800,-1.8120089
39900,-3.5077677
40000,-1.8584836
40100,-2.9722984
40200,-2.8328352
40300,-2.7798562
40400,-3.2625217
40500,-3.4579847
40600,-1.7932518
40700,-2.9022064
40800,-2.9139168
40900,-3.2147512
41000,-3.01582
41100,-3.1572156
41200,-1.8285489
41300,-1.7249913
41400,-3.6217108
41500,-3.559508
41600,-1.809037
41700,-3.4355967
41800,-3.7434351
41900,-2.8867612
42000,-3.3075159
42100,-1.8868297
42200,-1.9032782
42300,-4.1151214
42400,-4.0505743
42500,-1.8402041
42600,-1.8796376
42700,-3.564744
42800,-3.466293
42900,-2.8699698
43000,-2.6677182
43100,-2.2069647
43200,-1.9717984
43300,-3.9180295
43400,-1.8276895
43500,-3.7128305
43600,-1.7424791
43700,-3.5150309
43800,-2.9109378
43900,-1.8849022
44000,-2.9164846
44100,-1.8518077
44200,-3.1200929
44300,-3.1068063
44400,-3.4546936
44500,-3.4542718
44600,-3.7635028
44700,-1.7910972
44800,-3.088075
44900,-2.9115
45000,-2.94729
45100,-2.299861
45200,-1.758675
45300,-2.7599466
45400,-3.4629028
45500,-1.9043616
45600,-2.8613856
45700,-2.8633118
45800,-1.8537123
45900,-1.828305
46000,-2.7731888
46100,-2.7450583
46200,-2.7759657
46300,-2.9884892
46400,-2.873986
46500,-1.8459785
46600,-1.851704
46700,-2.8491623
46800,-2.6482296
46900,-2.7312207
47000,-3.277626
47100,-2.9255917
47200,-1.7087201
47300,-2.6239972
47400,-2.9176455
47500,-2.6441054
47600,-1.7576671
47700,-1.8385429
47800,-2.8615885
47900,-3.2076888
48000,-3.013724
48100,-1.8720518
48200,-1.6825609
48300,-1.7708457
48400,-2.5711622
48500,-2.9759104
48600,-2.8759682
48700,-3.2483513
48800,-1.8464323
48900,-3.553896
49000,-1.7908287
49100,-2.0219214
49200,-1.8773783
49300,-1.8877702
49400,-1.8681748
49500,-1.8026026
49600,-1.9261669
49700,-3.2051432
49800,-1.8182039
49900,-3.6290443
50000,-1.8651105
50100,-1.8225794
50200,-3.9761736
50300,-4.0549297
50400,-1.9265448
50500,-3.437407
