timestep,average_reward
100,-5.462866
200,-4.826823
300,-3.5541046
400,-3.8819635
500,-3.0075655
600,-2.6631353
700,-1.8843312
800,-1.9637702
900,-2.697507
1000,-2.3018394
1100,-2.5227711
1200,-2.38921
1300,-2.1065567
1400,-2.3853486
1500,-2.1398697
1600,-2.3700266
1700,-2.7405252
1800,-2.2827404
1900,-2.179947
2000,-2.7574353
2100,-2.3132997
2200,-2.2396603
2300,-2.2210379
2400,-2.2979493
2500,-2.4909863
2600,-2.0868964
2700,-2.5544512
2800,-2.0872965
2900,-2.2587783
3000,-2.209176
3100,-2.4810898
3200,-2.2163706
3300,-1.9897686
3400,-2.1860344
3500,-2.2507546
3600,-2.2003226
3700,-2.2582374
3800,-2.1411161
3900,-2.238557
4000,-2.3623867
4100,-2.2697756
4200,-1.9964662
4300,-2.2076159
4400,-2.105862
4500,-1.9930632
4600,-1.9589921
4700,-1.9065156
4800,-2.0013006
4900,-2.0666456
5000,-2.1408966
5100,-1.9867761
5200,-1.9854115
5300,-1.8793688
5400,-1.9525622
5500,-2.2917309
5600,-1.7479767
5700,-1.9510865
5800,-2.263271
5900,-1.8573154
6000,-1.9873463
6100,-2.2242799
6200,-1.9564257
6300,-1.9115095
6400,-1.8766534
6500,-1.9581091
6600,-1.9619925
6700,-2.067825
6800,-1.726683
6900,-2.0199168
7000,-1.8948174
7100,-1.7554845
7200,-1.8041476
7300,-1.7921383
7400,-1.7880515
7500,-1.6519179
7600,-1.8699164
7700,-2.0172706
7800,-2.0273573
7900,-2.1772187
8000,-1.8228017
8100,-1.7776048
8200,-1.731206
8300,-2.2368445
8400,-1.9353317
8500,-1.6846175
8600,-1.7469864
8700,-2.0424166
8800,-2.0106785
8900,-1.7395781
9000,-1.9513829
9100,-2.2180483
9200,-1.7749649
9300,-2.1075883
9400,-2.22473
9500,-2.0242112
9600,-1.8475264
9700,-1.7348704
9800,-1.9816836
9900,-1.6581504
10000,-2.035699
10100,-1.9729772
10200,-1.6972939
10300,-1.8195357
10400,-1.9034445
10500,-1.8981975
10600,-1.7902455
10700,-1.6889796
10800,-1.8770813
10900,-2.0164635
11000,-1.6398382
11100,-2.0357943
11200,-1.90191
11300,-2.004677
11400,-1.6956189
11500,-2.092021
11600,-1.9519287
11700,-1.7890369
11800,-1.8478851
11900,-1.9171442
12000,-2.1315374
12100,-1.9838519
12200,-1.9954437
12300,-1.6038743
12400,-2.148952
12500,-1.9712836
12600,-1.6971762
12700,-2.0581307
12800,-1.9775307
12900,-1.8625275
13000,-1.6224824
13100,-1.7328763
13200,-2.1027958
13300,-1.5889205
13400,-1.8655316
13500,-1.9437938
13600,-1.9891139
13700,-2.0427833
13800,-1.9501052
13900,-2.0011725
14000,-2.1135988
14100,-2.0366266
14200,-1.6453284
14300,-1.884247
14400,-2.0487616
14500,-1.959939
14600,-1.907552
14700,-1.9884944
14800,-1.8621925
14900,-2.1320503
15000,-2.1189666
15100,-2.0518217
15200,-2.0167844
15300,-1.9739133
15400,-2.1155987
15500,-1.9052722
15600,-1.8450251
15700,-2.1611474
15800,-1.8812194
15900,-2.071536
16000,-1.6710569
16100,-1.8444378
16200,-2.0022652
16300,-1.9450856
16400,-1.9493132
16500,-1.8399653
16600,-1.9231007
16700,-1.8041936
16800,-2.1041343
16900,-2.0652156
17000,-2.0031931
17100,-1.8239441
17200,-1.7128999
17300,-1.7136813
17400,-1.8032849
17500,-1.9795282
17600,-1.8846028
17700,-1.7654518
17800,-1.6995599
17900,-1.7257714
18000,-1.7409505
18100,-2.0490165
18200,-2.0193245
18300,-1.6859388
18400,-2.0349097
18500,-2.0513372
18600,-1.8265959
18700,-1.9468368
18800,-1.9840748
18900,-1.7406325
19000,-1.7641138
19100,-1.6381127
19200,-1.9752804
19300,-1.7454622
19400,-1.8567398
19500,-1.7094378
19600,-1.9410359
19700,-1.8157424
19800,-1.6586626
19900,-1.8403282
20000,-2.060331
20100,-1.9979645
20200,-2.1359155
20300,-1.8854709
20400,-1.9492725
20500,-1.7417063
20600,-1.7662622
20700,-1.7251024
20800,-1.7298039
20900,-1.6739942
21000,-2.0729978
21100,-2.1006148
21200,-1.8022871
21300,-1.9629695
21400,-1.8154106
21500,-1.773445
21600,-1.7405288
21700,-1.9657882
21800,-1.9600757
21900,-2.0554142
22000,-1.6908826
22100,-2.150022
22200,-1.7262642
22300,-1.7386707
22400,-1.7342279
22500,-2.1307611
22600,-1.7202574
22700,-1.7297311
22800,-1.9602637
22900,-2.056308
23000,-2.0802474
23100,-1.9687848
23200,-2.0348577
23300,-1.7777356
23400,-2.065613
23500,-1.9202833
23600,-1.8222725
23700,-1.9565177
23800,-2.0345125
23900,-2.1156359
24000,-1.8880614
24100,-1.7629309
24200,-1.6379548
24300,-1.7604653
24400,-1.8605989
24500,-1.8571788
24600,-1.8580519
24700,-1.8153305
24800,-1.9031076
24900,-1.67899
25000,-1.7730591
25100,-1.764939
25200,-2.0478928
25300,-1.7573897
25400,-2.1320167
25500,-1.6634815
25600,-1.6182768
25700,-1.8698835
25800,-1.7943851
25900,-1.7841251
26000,-1.8125926
26100,-1.6568217
26200,-1.9783168
26300,-1.6105424
26400,-1.6662726
26500,-1.659258
26600,-2.1082106
26700,-1.6804564
26800,-1.7270752
26900,-1.6700809
27000,-2.0564654
27100,-2.0259948
27200,-1.7676922
27300,-1.652431
27400,-1.7480386
27500,-1.936416
27600,-1.9895914
27700,-1.9866353
27800,-1.68427
27900,-1.790214
28000,-1.8116215
28100,-1.6411438
28200,-1.9791684
28300,-1.7149353
28400,-1.7529056
28500,-1.9081018
28600,-2.0515418
28700,-1.9065597
28800,-1.8165634
28900,-1.7779703
29000,-2.0511882
29100,-1.7568556
29200,-1.9636812
29300,-1.8495678
29400,-1.6632059
29500,-1.7616748
29600,-1.9468933
29700,-2.054946
29800,-1.6900089
29900,-1.7809312
30000,-1.9983896
30100,-1.8446962
30200,-2.19944
30300,-1.824572
30400,-1.6793972
30500,-1.6266476
30600,-1.7767775
30700,-1.660385
30800,-1.851064
30900,-1.7423127
31000,-2.0111158
31100,-1.8721037
31200,-1.9910076
31300,-1.7863256
31400,-1.9961933
31500,-2.054032
31600,-1.9936906
31700,-1.9484944
31800,-1.6918237
31900,-1.7927319
32000,-1.8066852
32100,-2.1138198
32200,-1.8737352
32300,-1.8495005
32400,-2.145557
32500,-1.9773335
32600,-1.6733557
32700,-2.1559806
32800,-1.6799273
32900,-1.7370522
33000,-1.9963344
33100,-2.1732495
33200,-1.9895406
33300,-1.7066319
33400,-1.6968486
33500,-1.7506688
33600,-1.9241062
33700,-1.6586479
33800,-2.1118112
33900,-2.0676725
34000,-1.6811569
34100,-1.8625998
34200,-2.0750582
34300,-1.7052189
34400,-2.1024306
34500,-1.6214263
34600,-2.0364802
34700,-2.047071
34800,-1.8383397
34900,-2.1440864
35000,-2.007579
35100,-2.0714443
35200,-2.05017
35300,-1.6448731
35400,-1.7438574
35500,-1.6838548
35600,-1.8846605
35700,-2.025348
35800,-1.8852015
35900,-1.9872073
36000,-1.6584067
36100,-1.7316272
36200,-2.1037104
36300,-2.0483258
36400,-1.7441369
36500,-1.6654853
36600,-1.8108081
36700,-1.644239
36800,-1.7499514
36900,-1.933807
37000,-2.0824463
37100,-2.0097325
37200,-2.0059779
37300,-1.7787619
37400,-1.6400855
37500,-2.044853
37600,-1.7183833
37700,-2.029519
37800,-1.737237
37900,-1.6587381
38000,-2.2044775
38100,-2.1987286
38200,-1.6901386
38300,-2.0824914
38400,-1.6280605
38500,-1.6485345
38600,-1.633746
38700,-1.7935742
38800,-1.8648813
38900,-1.8093492
39000,-2.026444
39100,-1.8152251
39200,-1.911756
39300,-1.7249092
39400,-1.9817122
39500,-1.7990059
39600,-1.9881418
39700,-1.6852869
39800,-1.7382584
39900,-2.0496402
40000,-1.6743178
40100,-1.9812001
40200,-2.105876
40300,-2.0315409
40400,-1.8300619
40500,-1.9787967
40600,-1.6968842
40700,-1.7336476
40800,-1.6889584
40900,-2.0968907
41000,-1.9723248
41100,-1.6482948
41200,-1.6641442
41300,-1.76639
41400,-2.1561866
41500,-1.8075094
41600,-1.7129306
41700,-1.8606801
41800,-1.7402278
41900,-1.6790527
42000,-1.7297407
42100,-2.0277107
42200,-2.0274837
42300,-2.127223
