MAE,MSE,RMSE,95th_Percentile,99th_Percentile,Convergence_Rate,param
2.7083611488342285,11.404191970825195,3.377009391784668,6.485235214233398,8.310243606567383,4.8171911594842896e-05,abs
1.9841628074646,6.112062931060791,2.4722585678100586,4.808225631713867,6.400200366973877,-7.230839978272574e-05,squared
2.2025270462036133,7.608942031860352,2.758431196212769,5.23275089263916,7.508534431457519,-3.931656624259355e-06,sqrt
3.0323493480682373,14.08454132080078,3.7529377937316895,7.234466552734375,9.112542152404783,0.0001848698832575,penalty
