timestep,average_reward
50,-10.73496
100,-6.5650854
150,-5.576477
200,-10.7886
250,-15.24747
300,-15.23008
350,-9.4172945
400,-18.837809
450,-8.935234
500,-5.8998766
550,-3.2847102
600,-5.134231
650,-2.3348594
700,-1.9988563
750,-3.2501557
800,-2.5445712
850,-3.3678825
900,-1.734816
950,-2.0396316
1000,-2.4211893
1050,-3.2340295
1100,-3.271251
1150,-2.8021667
1200,-2.1004088
1250,-2.9851587
1300,-2.3386512
1350,-1.7632785
1400,-2.8631175
1450,-1.755693
1500,-2.2951071
1550,-3.0602398
1600,-1.9491049
1650,-2.3472064
1700,-3.0248904
1750,-2.7355738
1800,-2.0444558
1850,-2.7156763
1900,-3.0083625
1950,-2.883156
2000,-2.9974637
2050,-3.7020981
2100,-1.9009749
2150,-2.9324555
2200,-2.2761517
2250,-2.7998233
2300,-2.2856467
2350,-3.1463594
2400,-3.104935
2450,-3.3658462
2500,-2.0823448
2550,-2.314695
2600,-2.136677
2650,-2.1621015
2700,-1.8753731
2750,-3.246458
2800,-1.6821114
2850,-1.8357652
2900,-1.9338737
2950,-2.282718
3000,-3.195756
3050,-2.1247854
3100,-2.0617695
3150,-3.8684716
3200,-3.3394027
3250,-2.4282496
3300,-2.3776379
3350,-1.6727406
3400,-1.7866114
3450,-3.3372464
3500,-2.2305913
3550,-2.8087907
3600,-2.9364643
3650,-3.1418219
3700,-1.5728108
3750,-2.979038
3800,-2.3280768
3850,-1.8515434
3900,-4.009555
3950,-2.1102533
4000,-1.9438565
4050,-4.1124115
4100,-2.3768544
4150,-4.0765414
4200,-3.6750467
4250,-1.8373749
4300,-1.9145411
4350,-3.271435
4400,-3.5787072
4450,-3.5848129
4500,-3.3066974
4550,-2.0721052
4600,-3.0071452
4650,-1.9385353
4700,-4.053898
4750,-3.5801327
4800,-4.4033055
4850,-1.560989
4900,-1.7488501
4950,-2.3395922
5000,-4.1440015
5050,-3.494913
5100,-1.6517667
5150,-3.8069313
5200,-2.1334035
5250,-3.9700217
5300,-1.7244083
5350,-1.7088633
5400,-4.1382422
5450,-1.9410019
5500,-1.615144
5550,-1.9557862
5600,-1.7755307
5650,-4.211308
5700,-4.352276
5750,-3.0754478
5800,-2.1641717
5850,-2.642911
5900,-3.064041
5950,-4.049121
6000,-3.8381507
6050,-1.8893956
6100,-2.3168364
6150,-3.6647844
6200,-2.7900455
6250,-2.4321706
6300,-3.501094
6350,-2.3070436
6400,-1.6993374
6450,-4.8451934
6500,-2.3403337
6550,-2.2533464
6600,-3.4336646
6650,-1.8833798
6700,-2.2703986
6750,-3.8054953
6800,-3.3716369
6850,-3.2275164
6900,-2.5806208
6950,-3.858592
7000,-2.4628854
7050,-3.8861768
7100,-3.8244727
7150,-2.2642076
7200,-1.8394
7250,-3.6801734
7300,-3.3255026
7350,-1.8216089
7400,-3.7125993
7450,-2.5262504
7500,-2.687818
7550,-1.7953632
7600,-4.812297
7650,-4.315009
7700,-3.8206656
7750,-1.8899446
7800,-2.4040065
7850,-3.6611524
7900,-4.167253
7950,-4.1719494
8000,-4.1375713
8050,-3.9979923
8100,-4.1112714
8150,-2.636418
8200,-1.750819
8250,-1.7832689
8300,-3.9300997
8350,-4.0859
8400,-3.8610117
8450,-3.8396256
8500,-1.6876346
8550,-1.7383966
8600,-1.7881721
8650,-4.4014997
8700,-1.8270036
8750,-2.8190668
8800,-3.9749417
8850,-1.772922
8900,-4.306034
8950,-2.3580809
9000,-2.3563988
9050,-4.222316
9100,-2.616967
9150,-2.4265792
9200,-4.5514836
9250,-4.566432
9300,-4.32933
9350,-1.9119842
9400,-1.7524743
9450,-4.09834
9500,-4.1675816
9550,-3.3939362
9600,-3.583312
9650,-2.2280343
9700,-3.766252
9750,-2.8023462
9800,-3.2319825
9850,-1.8064957
9900,-3.6831055
9950,-1.8514539
10000,-3.9410877
10050,-1.7963043
10100,-2.780495
10150,-3.4811425
10200,-1.9677349
10250,-2.317915
10300,-4.319227
10350,-2.4162495
10400,-3.3285923
10450,-3.9294019
10500,-1.8741983
10550,-2.7478096
10600,-2.2949288
10650,-4.203448
10700,-1.7745519
10750,-4.1310387
10800,-4.8194566
10850,-3.7673066
10900,-3.81102
10950,-4.0319896
11000,-2.1201932
11050,-1.8443887
11100,-2.6658056
11150,-3.753415
11200,-4.250744
11250,-2.6975033
11300,-4.0262523
11350,-2.6362362
11400,-3.1872385
11450,-4.15313
11500,-2.1789796
11550,-2.1184797
11600,-3.3972547
11650,-3.1758895
11700,-4.8027806
11750,-4.274157
11800,-2.323766
11850,-2.6300614
11900,-3.2963243
11950,-1.8172116
12000,-3.5319932
12050,-2.7936509
12100,-1.8120273
12150,-2.1128747
12200,-4.229802
12250,-1.853945
12300,-2.3340607
12350,-4.852995
12400,-1.7819437
12450,-2.6073632
12500,-2.4674876
12550,-2.0784276
12600,-3.6561332
12650,-2.4732635
12700,-4.1831293
12750,-3.6559343
12800,-1.8611544
12850,-4.692702
12900,-2.2040844
12950,-2.4692757
13000,-1.8288394
13050,-4.7380824
13100,-2.3409696
13150,-1.8241833
13200,-2.273127
13250,-1.7553449
13300,-1.8217213
13350,-1.8633225
13400,-3.5796888
13450,-4.4160686
13500,-2.4543731
13550,-3.9013662
13600,-2.611792
13650,-4.1521535
13700,-3.4880304
13750,-4.370067
13800,-3.7739494
13850,-3.3861816
13900,-4.6926394
13950,-2.1470573
14000,-2.2278564
14050,-2.3404534
14100,-3.7029147
